Rank,Symbol,Momentum,Volatility,Score
1,COLPAL,0.273525,0.019709,13.878
2,WHIRLPOOL,0.258359,0.018901,13.6688
3,SIEMENS,0.281082,0.022572,12.4524
4,PGHH,0.205333,0.017502,11.7318
5,GLAXO,0.166639,0.014687,11.3461
6,JUBLPHARMA,0.259981,0.023294,11.1611
7,PIIND,0.193123,0.01774,10.8865
8,BPCL,0.361275,0.033347,10.8338
9,CONCOR,0.218364,0.02103,10.3833
10,BERGEPAINT,0.204831,0.020713,9.8891
11,GODREJCP,0.153366,0.015704,9.7657
12,GICRE,0.258892,0.027351,9.4654
13,DMART,0.219694,0.023251,9.4486
14,BATAINDIA,0.163428,0.017851,9.1549
15,ATUL,0.152373,0.016854,9.0409
16,NATCOPHARM,0.116314,0.013063,8.9043
17,CROMPTON,0.144025,0.017178,8.3844
18,GODREJPROP,0.190829,0.02285,8.3514
19,AIAENG,0.152386,0.018717,8.1415
20,SKFINDIA,0.167911,0.021786,7.7071
