Rank,Symbol,Momentum,Volatility,Score
1,BAJAJFINSV,0.758124,0.039469,19.2083
2,M&MFIN,0.343056,0.033684,10.1845
3,RECLTD,0.259106,0.038485,6.7326
4,GAMMONIND,0.377467,0.05757,6.5567
5,GRASIM,0.257994,0.040818,6.3207
6,ADANIPORTS,0.301143,0.047676,6.3165
7,GMDCLTD,0.431341,0.071829,6.0051
8,CONCOR,0.200538,0.034409,5.828
9,GUJNRECOKE,0.235421,0.041609,5.658
10,CANBK,0.201281,0.035924,5.603
11,BALRAMCHIN,0.298077,0.056007,5.3221
12,JISLJALEQS,0.191815,0.036544,5.2488
13,BLUESTARCO,0.184598,0.037821,4.8808
14,BAJAJ-AUTO,0.20428,0.042537,4.8024
15,INDIABULLS,0.194524,0.042427,4.5849
16,DABUR,0.179387,0.039952,4.4901
17,IRB,0.222707,0.052206,4.2659
18,SHREECEM,0.159668,0.037715,4.2335
19,GSPL,0.210821,0.050375,4.185
20,NLCINDIA,0.211724,0.051488,4.1121
