Rank,Symbol,Momentum,Volatility,Score
1,CONCOR,0.15726,0.013728,11.4555
2,CHENNPETRO,0.164826,0.018468,8.9249
3,BLUESTARCO,0.146635,0.017342,8.4552
4,PFIZER,0.105314,0.013157,8.0044
5,CAIRN,0.133532,0.017188,7.769
6,RELIANCE,0.117373,0.016025,7.3243
7,GVPIL,0.098017,0.013407,7.3106
8,CUMMINSIND,0.114158,0.016156,7.0662
9,RPOWER,0.105411,0.015377,6.855
10,SINTEX,0.145391,0.021989,6.6118
11,UNIONBANK,0.116427,0.017888,6.5088
12,INDHOTEL,0.139662,0.021971,6.3567
13,ALBK,0.143057,0.022585,6.3341
14,ABIRLANUVO,0.108102,0.017131,6.3102
15,ANDHRABANK,0.136054,0.021565,6.3091
16,INDIACEM,0.13518,0.021547,6.2738
17,AIAENG,0.149319,0.023934,6.2389
18,DRREDDY,0.092466,0.014999,6.1646
19,PNB,0.092897,0.015283,6.0784
20,AMTEKAUTO,0.152304,0.025075,6.074
