Rank,Symbol,Momentum,Volatility,Score
1,JSWDULUX,0.258582,0.012628,20.4762
2,GFLLIMITED,0.453671,0.025759,17.6124
3,BLUEDART,0.212485,0.014629,14.5244
4,RAJESHEXPO,0.138148,0.01024,13.4904
5,COLPAL,0.115781,0.009895,11.7011
6,INDIGO,0.216546,0.019327,11.2043
7,SHRIRAMCIT,0.240478,0.021562,11.1527
8,JETAIRWAYS,0.252292,0.023368,10.7967
9,SHRIRAMFIN,0.198843,0.018631,10.6726
10,TATAPOWER,0.114744,0.011236,10.2119
11,PRESTIGE,0.250431,0.024747,10.1197
12,KARURVYSYA,0.13879,0.014172,9.7933
13,MRF,0.173293,0.017786,9.7434
14,LICHSGFIN,0.118961,0.012214,9.74
15,IPCALAB,0.148366,0.015374,9.6502
16,IBULHSGFIN,0.171206,0.018106,9.4559
17,BATAINDIA,0.145869,0.015481,9.4226
18,APOLLOTYRE,0.150496,0.016096,9.35
19,GUJENERGY,0.156015,0.017084,9.1323
20,SANOFI,0.103642,0.011586,8.9457
