Rank,Symbol,Momentum,Volatility,Score
1,UNIONBANK,0.408895,0.030819,13.2677
2,TMPV,0.526993,0.040031,13.1646
3,TATAPOWER,0.545423,0.041897,13.0183
4,INDIANB,0.3831,0.030408,12.5986
5,FEDERALBNK,0.269395,0.022471,11.9887
6,CANBK,0.235075,0.02273,10.3418
7,IRFC,0.151786,0.01561,9.7235
8,HINDPETRO,0.192689,0.020149,9.5634
9,M&M,0.170611,0.017873,9.5458
10,TVSMOTOR,0.148416,0.017806,8.3354
11,RELAXO,0.159066,0.019653,8.0936
12,BANKBARODA,0.187068,0.024069,7.7722
13,NTPC,0.148177,0.019247,7.6985
14,SBIN,0.118164,0.016426,7.1937
15,BATAINDIA,0.124229,0.018026,6.8915
16,HDFCBANK,0.070541,0.010325,6.832
17,IOC,0.107627,0.015804,6.81
18,BHEL,0.212598,0.031254,6.8022
19,TITAN,0.145816,0.021443,6.8003
20,PAGEIND,0.141838,0.020932,6.7762
