Rank,Symbol,Momentum,Volatility,Score
1,SAIL,0.282132,0.021386,13.1921
2,HAVELLS,0.308404,0.024407,12.6361
3,YESBANK,0.255515,0.02024,12.6243
4,SUZLON,0.282051,0.022747,12.3997
5,JSWSTEEL,0.266719,0.021684,12.3
6,FEDERALBNK,0.25,0.021057,11.8728
7,HONAUT,0.122063,0.010453,11.6769
8,HINDPETRO,0.269316,0.023355,11.5313
9,KAJARIACER,0.253659,0.02278,11.1352
10,3MINDIA,0.210326,0.019834,10.6043
11,ITC,0.154,0.014896,10.3385
12,BHARATFIN,0.394772,0.039592,9.971
13,CESC,0.14397,0.014596,9.8639
14,UNITDSPR,0.205706,0.021009,9.7913
15,TATASTEEL,0.214943,0.022692,9.4722
16,VTL,0.109701,0.011724,9.3566
17,IBULHSGFIN,0.200747,0.021538,9.3207
18,RAMCOCEM,0.234103,0.025345,9.2367
19,GSPL,0.198099,0.021604,9.1696
20,NLCINDIA,0.18526,0.020237,9.1546
