Rank,Symbol,Momentum,Volatility,Score
1,JSWSTEEL,0.350131,0.018308,19.1243
2,TATACONSUM,0.358185,0.021085,16.9873
3,JINDALSTEL,0.367394,0.025264,14.5425
4,SHRIRAMCIT,0.403686,0.028473,14.1777
5,DIVISLAB,0.330288,0.024098,13.7059
6,ATUL,0.217832,0.016098,13.5318
7,DHANI,0.488651,0.036863,13.2558
8,TATASTEEL,0.229327,0.018948,12.1031
9,EIHOTEL,0.405104,0.03363,12.0459
10,SUNTV,0.247815,0.021425,11.5668
11,ASHOKLEY,0.371154,0.033078,11.2207
12,MINDTREE,0.161697,0.014548,11.1145
13,TATACOMM,0.385529,0.035344,10.9078
14,PNBHOUSING,0.340314,0.031248,10.8907
15,TORNTPOWER,0.125371,0.011545,10.859
16,ERIS,0.293009,0.027174,10.7828
17,ZFCVINDIA,0.012068,0.001122,10.7587
18,HEXAWARE,0.141614,0.013461,10.5204
19,AARTIIND,0.223868,0.021628,10.3508
20,EMAMILTD,0.442556,0.042795,10.3413
