Rank,Symbol,Momentum,Volatility,Score
1,POWERINDIA,0.482899,0.031293,15.4317
2,NATIONALUM,0.396377,0.033773,11.7364
3,ONGC,0.234547,0.020473,11.4566
4,ABB,0.268265,0.023458,11.4361
5,NTPC,0.173927,0.015747,11.0451
6,SAIL,0.238908,0.025608,9.3295
7,LINDEINDIA,0.231528,0.025562,9.0576
8,PFC,0.215016,0.023902,8.9957
9,ICICIAMC,0.231197,0.026624,8.6838
10,TATASTEEL,0.206562,0.024207,8.5332
11,JINDALSTEL,0.200801,0.023813,8.4326
12,VEDL,0.232231,0.02763,8.4051
13,DMART,0.161939,0.019322,8.3813
14,LUPIN,0.089274,0.010813,8.2564
15,THERMAX,0.178131,0.022503,7.916
16,UNIONBANK,0.22506,0.028431,7.916
17,ADANIPOWER,0.203758,0.025759,7.9103
18,INDIANB,0.21185,0.027353,7.745
19,MAHABANK,0.223018,0.028918,7.7122
20,BHARATFORG,0.199173,0.026001,7.6602
