Rank,Symbol,Momentum,Volatility,Score
1,M&M,0.46852,0.019685,23.8005
2,TVSMOTOR,0.37496,0.019357,19.3706
3,AIAENG,0.436222,0.026108,16.7084
4,ENDURANCE,0.366293,0.022634,16.1832
5,AMBUJACEM,0.218281,0.014493,15.061
6,VBL,0.335215,0.022413,14.9565
7,HEROMOTOCO,0.262562,0.02019,13.0043
8,HINDUNILVR,0.235478,0.019223,12.2496
9,BRITANNIA,0.205501,0.016985,12.0989
10,ITC,0.183788,0.015342,11.9794
11,M&MFIN,0.271176,0.023356,11.6105
12,ASHOKLEY,0.262609,0.022981,11.4274
13,COROMANDEL,0.246407,0.023133,10.6516
14,ABB,0.253108,0.024175,10.47
15,EICHERMOT,0.225332,0.022024,10.2314
16,HAL,0.24313,0.024233,10.0328
17,BLUEDART,0.195016,0.01963,9.9344
18,SCHAEFFLER,0.237121,0.024133,9.8258
19,MRF,0.168561,0.017556,9.6014
20,PAYTM,0.310918,0.03367,9.2342
