Rank,Symbol,Momentum,Volatility,Score
1,RECLTD,0.590232,0.02301,25.6506
2,BAJAJ-AUTO,0.75813,0.030993,24.4613
3,SHREECEM,0.563809,0.024139,23.357
4,HEROMOTOCO,0.377186,0.016584,22.7438
5,MATRIXLABS,1.214565,0.057224,21.2249
6,MARUTI,0.504797,0.026395,19.1245
7,OFSS,0.741928,0.03978,18.6509
8,BAJAJFINSV,0.573816,0.033579,17.0883
9,ULTRACEMCO,0.551224,0.032742,16.8355
10,DABUR,0.22244,0.01334,16.6749
11,GRASIM,0.483595,0.029679,16.2943
12,ASHOKLEY,0.402985,0.026112,15.4327
13,GUJENERGY,0.3625,0.026534,13.6618
14,NLCINDIA,0.511811,0.039039,13.1102
15,BALRAMCHIN,0.425824,0.037617,11.3201
16,GMRAIRPORT,0.503782,0.045838,10.9905
17,CIPLA,0.211485,0.0198,10.6812
18,HINDZINC,0.392075,0.037114,10.564
19,MPHASIS,0.287874,0.028346,10.1558
20,CAIRN,0.313094,0.031715,9.8721
