Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.379668,0.011911,31.8742
2,HAVELLS,0.459345,0.015171,30.278
3,IBULHSGFIN,0.555824,0.018455,30.1178
4,DHFL,0.551775,0.019215,28.7151
5,JSWDULUX,0.392492,0.013909,28.2183
6,LTF,0.498788,0.017901,27.8633
7,BAJAJFINSV,0.52094,0.018844,27.6444
8,EDELWEISS,0.703944,0.026295,26.7707
9,SKFINDIA,0.270388,0.010393,26.0162
10,GFLLIMITED,0.608071,0.024038,25.2964
11,GUJENERGY,0.423611,0.017163,24.6821
12,SUNDARMFIN,0.372445,0.015105,24.6566
13,KARURVYSYA,0.328588,0.013376,24.5657
14,INDUSINDBK,0.329555,0.013598,24.2353
15,CROMPTON,0.503986,0.021027,23.9681
16,HDFCBANK,0.220535,0.009288,23.7451
17,YESBANK,0.3484,0.014729,23.6535
18,CENTURYTEX,0.383539,0.016532,23.1995
19,CESC,0.355135,0.015328,23.1691
20,BATAINDIA,0.348089,0.015276,22.7862
