Rank,Symbol,Momentum,Volatility,Score
1,CHOLAFIN,0.591595,0.018242,32.4306
2,LTF,0.581851,0.018447,31.5412
3,INDIGO,0.396151,0.013128,30.1759
4,ASTRAL,0.459759,0.015974,28.7811
5,TMPV,0.439887,0.01533,28.6948
6,TITAN,0.249883,0.009102,27.4547
7,BAJFINANCE,0.416216,0.015274,27.2509
8,M&MFIN,0.521064,0.019271,27.0391
9,AUROPHARMA,0.50253,0.019013,26.4306
10,IDFCFIRSTB,0.448435,0.017168,26.1204
11,SUNDARMFIN,0.184759,0.00723,25.5544
12,BAJAJFINSV,0.308415,0.012092,25.5051
13,MOTHERSON,0.299008,0.011995,24.9278
14,TRENT,0.291495,0.011813,24.6757
15,LODHA,0.622245,0.025225,24.6674
16,PATANJALI,0.334515,0.013927,24.0189
17,INDUSINDBK,0.364212,0.015213,23.9409
18,ITC,0.231125,0.009678,23.8808
19,PAYTM,0.496334,0.02082,23.8398
20,LUPIN,0.379022,0.015911,23.8217
