Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.196933,0.02705,7.2802
2,JUBLPHARMA,0.132333,0.022658,5.8403
3,SUNPHARMA,0.182662,0.032604,5.6024
4,NATIONALUM,0.25061,0.047089,5.322
5,ASIANPAINT,0.146187,0.03288,4.4461
6,CIPLA,0.110151,0.027423,4.0167
7,GLAXO,0.106658,0.026929,3.9607
8,HINDUNILVR,0.095376,0.031124,3.0644
9,CAIRN,0.1082,0.041457,2.6099
10,PUNJABTRAC,0.155098,0.06104,2.5409
11,KTKBANK,0.065687,0.031501,2.0852
12,GOLDTECH,0.069353,0.035763,1.9392
13,MOTHERSON,0.048589,0.043342,1.1211
14,HEROMOTOCO,0.026438,0.028741,0.9199
15,GLENMARK,0.030149,0.038229,0.7886
16,STERLINBIO,0.017274,0.026121,0.6613
17,NDTV,0.015348,0.026046,0.5893
18,M&MFIN,0.010272,0.037533,0.2737
19,GILLETTE,0.006667,0.027187,0.2452
20,BAJAJHIND,0.008502,0.089426,0.0951
