Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.253811,0.009099,27.8954
2,VAKRANGEE,0.360648,0.015579,23.1501
3,INDIGO,0.41728,0.018245,22.8716
4,KARURVYSYA,0.459835,0.020482,22.4511
5,HDFCBANK,0.189941,0.008669,21.9093
6,MOTILALOFS,0.63796,0.029833,21.3847
7,LICHSGFIN,0.298862,0.01432,20.8699
8,PEL,0.510106,0.024519,20.8044
9,PNBHOUSING,0.475514,0.023016,20.6599
10,MRF,0.319944,0.016097,19.8763
11,QUESS,0.318456,0.017602,18.0918
12,IIFL,0.452914,0.025832,17.5329
13,KOTAKBANK,0.178257,0.0102,17.476
14,MOTHERSON,0.273767,0.015758,17.3729
15,PRESTIGE,0.461105,0.028082,16.4197
16,TVSMOTOR,0.227626,0.013965,16.3004
17,APOLLOTYRE,0.327512,0.020422,16.0373
18,ENDURANCE,0.257556,0.016142,15.9557
19,PIDILITIND,0.183016,0.011472,15.9534
20,HINDUNILVR,0.201532,0.012984,15.5217
