Rank,Symbol,Momentum,Volatility,Score
1,MINDTREE,0.617512,0.01878,32.8821
2,INFY,0.310286,0.009591,32.3528
3,MPHASIS,0.593298,0.020245,29.3061
4,JSWENERGY,0.914116,0.033025,27.6799
5,TECHM,0.471398,0.017725,26.5958
6,DMART,0.286259,0.011257,25.4293
7,TATACONSUM,0.30068,0.012039,24.9749
8,SRF,0.428492,0.017561,24.4008
9,BAJAJFINSV,0.377342,0.016035,23.5321
10,COFORGE,0.470431,0.020914,22.4931
11,PERSISTENT,0.452803,0.020442,22.1504
12,LTM,0.379874,0.017903,21.2186
13,BATAINDIA,0.281001,0.013298,21.1306
14,TITAN,0.285508,0.013998,20.3968
15,HCLTECH,0.283633,0.01399,20.2736
16,PEL,0.505974,0.025793,19.6168
17,RELAXO,0.306022,0.015823,19.3399
18,LTTS,0.54483,0.028339,19.2252
19,IRCTC,0.462327,0.024422,18.9309
20,ALKEM,0.264,0.013976,18.8891
