Rank,Symbol,Momentum,Volatility,Score
1,ZFCVINDIA,0.128639,0.001222,105.2425
2,JINDALSTEL,1.412429,0.027163,51.9986
3,TATAPOWER,1.026403,0.029693,34.5669
4,QUESS,1.046928,0.030641,34.1676
5,TATACOMM,1.063113,0.034044,31.2275
6,HAL,1.382443,0.045295,30.5211
7,GODREJIND,0.608999,0.020846,29.2146
8,JSWSTEEL,0.550041,0.0195,28.2066
9,JUBLPHARMA,0.849959,0.032245,26.3592
10,TATACONSUM,0.541322,0.020537,26.3587
11,TATASTEEL,0.564274,0.021625,26.0933
12,ENDURANCE,0.616586,0.023702,26.0145
13,LTM,0.432944,0.016763,25.8272
14,BALKRISIND,0.479067,0.018902,25.3446
15,BEL,0.703196,0.027905,25.1995
16,AUBANK,0.818615,0.032767,24.9832
17,HINDALCO,0.610684,0.025333,24.1059
18,LTTS,0.435389,0.018882,23.058
19,EMAMILTD,0.923539,0.040864,22.6004
20,SUPREMEIND,0.394871,0.017677,22.3386
