Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.765465,0.028592,26.7718
2,IDEA,1.818182,0.097168,18.7117
3,CIPLA,0.494711,0.035914,13.7747
4,LUPIN,0.379728,0.035832,10.5976
5,AUROPHARMA,0.58125,0.059604,9.7519
6,DRREDDY,0.294766,0.031905,9.2387
7,ZYDUSLIFE,0.343034,0.040675,8.4336
8,BIOCON,0.240891,0.033664,7.1557
9,SUNPHARMA,0.254619,0.035756,7.1209
10,SYNGENE,0.184176,0.028733,6.4099
11,GLENMARK,0.334164,0.053002,6.3048
12,APLLTD,0.317193,0.051699,6.1354
13,BAYERCROP,0.2046,0.037443,5.4643
14,SANOFI,0.128605,0.02475,5.1962
15,IOB,0.19209,0.038459,4.9946
16,ERIS,0.135263,0.029281,4.6195
17,MARICO,0.103698,0.028591,3.6269
18,TORNTPHARM,0.132638,0.036666,3.6174
19,DIVISLAB,0.108403,0.032197,3.3669
20,BRITANNIA,0.112246,0.039978,2.8077
