Rank,Symbol,Momentum,Volatility,Score
1,ASHOKLEY,0.401237,0.017146,23.4009
2,SBIN,0.287002,0.016018,17.9179
3,BHARATFORG,0.319124,0.018643,17.1175
4,SHRIRAMFIN,0.307985,0.018057,17.0567
5,APLAPOLLO,0.241362,0.014155,17.0508
6,UNIONBANK,0.302041,0.019989,15.1107
7,FEDERALBNK,0.256203,0.017083,14.9972
8,EICHERMOT,0.172648,0.014423,11.9707
9,MAHABANK,0.222612,0.018671,11.9232
10,AJANTPHARM,0.168458,0.014484,11.6304
11,VEDL,0.286255,0.024644,11.6158
12,NTPC,0.148341,0.01409,10.5282
13,MOTHERSON,0.198754,0.019003,10.4591
14,BAJAJ-AUTO,0.117057,0.011227,10.4261
15,LINDEINDIA,0.170458,0.01661,10.2623
16,TORNTPHARM,0.125846,0.012393,10.1546
17,TATASTEEL,0.178262,0.018245,9.7707
18,INDUSTOWER,0.157779,0.016218,9.7286
19,MARICO,0.110042,0.011376,9.6728
20,ABB,0.204458,0.021159,9.6629
