Rank,Symbol,Momentum,Volatility,Score
1,KOTAKBANK,0.284751,0.010899,26.1264
2,BRITANNIA,0.28781,0.011446,25.1449
3,BAJFINANCE,0.385542,0.017757,21.7116
4,GLAXO,0.256239,0.011823,21.6734
5,HONAUT,0.203824,0.009734,20.9395
6,DABUR,0.225771,0.010806,20.8925
7,HINDUNILVR,0.249686,0.012108,20.6215
8,DHANI,0.933968,0.046435,20.1135
9,TCS,0.289945,0.015759,18.399
10,DHFL,0.266488,0.014546,18.3201
11,PAGEIND,0.331526,0.018476,17.9432
12,JUBLFOOD,0.306862,0.017193,17.8477
13,BATAINDIA,0.240115,0.016101,14.9131
14,HDFCBANK,0.146208,0.010232,14.2887
15,M&M,0.211553,0.014889,14.2091
16,RBLBANK,0.186949,0.013191,14.1727
17,MINDTREE,0.276797,0.020889,13.2507
18,EXIDEIND,0.216675,0.016575,13.0724
19,VBL,0.233994,0.018399,12.7177
20,PFIZER,0.210834,0.017305,12.1836
