Rank,Symbol,Momentum,Volatility,Score
1,TCS,0.263011,0.011344,23.184
2,GITANJALI,0.302548,0.016503,18.3327
3,WOCKPHARMA,0.269092,0.019863,13.5471
4,HCLTECH,0.229246,0.017029,13.4621
5,PIDILITIND,0.252732,0.019588,12.9023
6,INFY,0.282233,0.023646,11.9358
7,CONCOR,0.14288,0.012186,11.7249
8,BERGEPAINT,0.305788,0.026207,11.6683
9,SHRIRAMCIT,0.194535,0.016715,11.6382
10,GSKCONS,0.123487,0.01068,11.5624
11,BLUEDART,0.173922,0.01568,11.092
12,IDEA,0.203665,0.019607,10.3872
13,KANSAINER,0.133241,0.01292,10.3127
14,GLAXO,0.0733,0.007282,10.0655
15,ASIANPAINT,0.118537,0.012523,9.4657
16,SANOFI,0.133304,0.015121,8.8156
17,CASTROLIND,0.119163,0.014041,8.4869
18,ONGC,0.167013,0.020599,8.108
19,TECHM,0.123564,0.016113,7.6684
20,DABUR,0.104751,0.013661,7.668
