Rank,Symbol,Momentum,Volatility,Score
1,ONGC,0.293902,0.02677,10.9787
2,ZYDUSLIFE,0.191537,0.019094,10.031
3,EIHOTEL,0.316765,0.035527,8.9163
4,GLAXO,0.087969,0.011891,7.3976
5,LUPIN,0.101541,0.017535,5.7909
6,THERMAX,0.124575,0.023716,5.2528
7,CIPLA,0.101269,0.019457,5.2047
8,BANKBARODA,0.198799,0.039521,5.0301
9,BERGEPAINT,0.079622,0.016993,4.6857
10,CONCOR,0.078421,0.0169,4.6404
11,BFUTILITIE,0.192207,0.041588,4.6216
12,GAIL,0.124542,0.0283,4.4007
13,MFSL,0.154636,0.035291,4.3817
14,NTPC,0.10347,0.024558,4.2132
15,AIAENG,0.091546,0.022239,4.1164
16,INDIANB,0.192525,0.050168,3.8376
17,RELCAPITAL,0.172973,0.050525,3.4235
18,AUROPHARMA,0.08034,0.02361,3.4028
19,JINDALSAW,0.086,0.025418,3.3834
20,ROLTA,0.102278,0.031351,3.2623
