Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.202143,0.030183,6.6973
2,IPCALAB,0.159982,0.029174,5.4837
3,PIDILITIND,0.089368,0.019007,4.7019
4,ALKEM,0.043331,0.021862,1.982
5,DIVISLAB,0.035791,0.021421,1.6709
6,COROMANDEL,0.029057,0.019395,1.4981
7,ABBOTINDIA,0.038098,0.026835,1.4197
8,DMART,0.024908,0.02783,0.895
9,GUJENERGY,0.015262,0.024011,0.6356
10,BAYERCROP,0.001673,0.019927,0.084
11,TORNTPOWER,-0.002,0.02123,-0.0942
12,BHARTIARTL,-0.005014,0.024577,-0.204
13,YESBANK,-0.042667,0.145347,-0.2935
14,DHANI,-0.015825,0.04388,-0.3606
15,BLUEDART,-0.034659,0.030415,-1.1395
16,ESCORTS,-0.040161,0.034561,-1.162
17,MINDTREE,-0.038564,0.029603,-1.3027
18,HONAUT,-0.054561,0.036341,-1.5014
19,TRENT,-0.058577,0.034408,-1.7024
20,VBL,-0.054269,0.030176,-1.7984
