Rank,Symbol,Momentum,Volatility,Score
1,GODREJCP,0.10641,0.031962,3.3292
2,HINDPETRO,0.259259,0.11672,2.2212
3,IOC,0.067674,0.033354,2.029
4,HINDUNILVR,0.056668,0.028984,1.9551
5,UNIONBANK,0.054363,0.036037,1.5085
6,SANOFI,0.042714,0.028724,1.487
7,APOLLOHOSP,0.03875,0.036534,1.0606
8,BPCL,0.066265,0.064843,1.0219
9,TATACOMM,0.053333,0.056698,0.9407
10,PFC,0.035785,0.038239,0.9358
11,DABUR,0.020892,0.039182,0.5332
12,GLAXO,-0.019362,0.021334,-0.9075
13,NTPC,-0.039618,0.0392,-1.0107
14,CANBK,-0.050843,0.038129,-1.3334
15,PNB,-0.051208,0.038183,-1.3411
16,ANDHRABANK,-0.057336,0.041352,-1.3865
17,M&MFIN,-0.054556,0.038688,-1.4102
18,BANKINDIA,-0.065333,0.042843,-1.5249
19,INDIANB,-0.066435,0.041294,-1.6088
20,SHREECEM,-0.075359,0.042571,-1.7702
