Rank,Symbol,Momentum,Volatility,Score
1,SIEMENS,0.899265,0.022081,40.7261
2,GVPIL,1.068176,0.030231,35.3339
3,BEML,0.933631,0.026765,34.8825
4,PATELENG,0.580619,0.017397,33.3737
5,BHEL,0.591572,0.018715,31.609
6,INDHOTEL,0.592231,0.019138,30.946
7,SHREECEM,0.689796,0.022767,30.2984
8,BALRAMCHIN,0.760956,0.026425,28.7973
9,TMPV,0.58484,0.020829,28.0775
10,M&M,0.480034,0.017953,26.7386
11,VOLTAS,0.842594,0.031612,26.6539
12,ASTRAZEN,0.707989,0.026959,26.2614
13,LT,0.595954,0.023119,25.7782
14,MARUTI,0.520735,0.021028,24.7633
15,3MINDIA,0.67038,0.027319,24.539
16,BAJAJHIND,0.889209,0.038047,23.3716
17,BRITANNIA,0.373262,0.016313,22.8819
18,ITC,0.394083,0.017289,22.7932
19,AUROPHARMA,0.689171,0.030273,22.7656
20,ASIANPAINT,0.332314,0.01485,22.3773
