Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.279513,0.017097,16.3491
2,UPL,0.307358,0.019074,16.1143
3,MUTHOOTFIN,0.249562,0.018169,13.7355
4,SBICARD,0.227694,0.017671,12.8848
5,SHREECEM,0.181149,0.016106,11.2472
6,SRF,0.264343,0.0243,10.8784
7,INDIGO,0.171989,0.017403,9.8827
8,LLOYDSME,0.266971,0.027686,9.6428
9,KOTAKBANK,0.157123,0.017116,9.1797
10,JKCEMENT,0.152572,0.017887,8.5299
11,MEDANTA,0.196601,0.024426,8.0488
12,MARUTI,0.115285,0.014465,7.9699
13,BSE,0.281847,0.036783,7.6625
14,BAJAJFINSV,0.129112,0.017407,7.417
15,CHOLAFIN,0.148625,0.02452,6.0614
16,GODREJIND,0.21295,0.036027,5.9109
17,WIPRO,0.09818,0.017664,5.5582
18,BAJAJHLDNG,0.159489,0.028944,5.5102
19,UBL,0.087804,0.017028,5.1566
20,JUBLFOOD,0.107406,0.022392,4.7966
