Rank,Symbol,Momentum,Volatility,Score
1,FRETAIL,0.834763,0.027835,29.9898
2,LTF,0.591298,0.022604,26.1589
3,PCJEWELLER,0.60517,0.024964,24.2418
4,TATASTEEL,0.345368,0.015199,22.7229
5,VAKRANGEE,0.395263,0.01743,22.6772
6,BAJAJHLDNG,0.36127,0.016315,22.1433
7,BAJFINANCE,0.424603,0.020009,21.2203
8,TITAN,0.377129,0.01825,20.6646
9,IGL,0.339766,0.016447,20.6578
10,AUROPHARMA,0.416135,0.020528,20.2721
11,JSWSTEEL,0.328753,0.01656,19.8526
12,M&MFIN,0.448225,0.022813,19.6481
13,HINDZINC,0.299317,0.015363,19.4825
14,HONAUT,0.223805,0.011527,19.4158
15,VEDL,0.406096,0.020984,19.353
16,BAJAJFINSV,0.349954,0.018197,19.2318
17,BRITANNIA,0.211155,0.011084,19.0511
18,BATAINDIA,0.302484,0.016287,18.5726
19,RELIANCE,0.253383,0.013847,18.2981
20,DHFL,0.357213,0.021395,16.6959
