Rank,Symbol,Momentum,Volatility,Score
1,HONAUT,0.161832,0.015198,10.6482
2,3MINDIA,0.335445,0.031998,10.4832
3,MINDTREE,0.230926,0.023141,9.9793
4,ZFCVINDIA,0.296663,0.029807,9.9527
5,SANOFI,0.191165,0.02123,9.0045
6,TECHM,0.165921,0.019926,8.3267
7,ASHOKLEY,0.21707,0.027115,8.0056
8,PFIZER,0.203375,0.027077,7.5111
9,SUNTV,0.323142,0.044362,7.2842
10,BLUEDART,0.14528,0.021016,6.9128
11,DIVISLAB,0.162046,0.024882,6.5126
12,TORNTPOWER,0.22617,0.036649,6.1713
13,RAJESHEXPO,0.31754,0.05513,5.7598
14,BAJAJHLDNG,0.113354,0.020244,5.5995
15,MRF,0.142423,0.026554,5.3636
16,MARUTI,0.085708,0.016039,5.3437
17,INFY,0.11779,0.023,5.1214
18,GODREJPROP,0.155367,0.032786,4.7388
19,BANKBARODA,0.180006,0.038215,4.7103
20,BANKBARODA,0.180006,0.038215,4.7103
