Rank,Symbol,Momentum,Volatility,Score
1,JUBLFOOD,0.24339,0.023108,10.5329
2,ASHOKLEY,0.174465,0.018857,9.2522
3,MINDTREE,0.291155,0.031471,9.2515
4,TECHM,0.177563,0.019445,9.1314
5,IPCALAB,0.16901,0.018713,9.0316
6,LTM,0.260815,0.031989,8.1533
7,GODREJCP,0.11457,0.015307,7.4849
8,BRITANNIA,0.082037,0.012004,6.8341
9,CHOLAFIN,0.119553,0.017549,6.8126
10,SANOFI,0.08545,0.013395,6.3791
11,BHARATFIN,0.084004,0.013253,6.3384
12,MPHASIS,0.130725,0.022423,5.8299
13,INDUSINDBK,0.072634,0.012596,5.7664
14,HEXAWARE,0.1551,0.027196,5.703
15,PFIZER,0.084537,0.015186,5.5669
16,DMART,0.104529,0.020863,5.0103
17,INDIGO,0.085717,0.018027,4.755
18,HCLTECH,0.077261,0.016914,4.5679
19,CASTROLIND,0.067153,0.014884,4.5119
20,3MINDIA,0.113164,0.026554,4.2617
