Rank,Symbol,Momentum,Volatility,Score
1,JUBLPHARMA,1.047667,0.038068,27.5209
2,MRF,0.460617,0.021465,21.4586
3,CENTURYTEX,0.431466,0.022091,19.5315
4,BALKRISIND,0.453724,0.026534,17.0996
5,IGL,0.278554,0.016775,16.6056
6,SRF,0.333158,0.020238,16.4621
7,AJANTPHARM,0.244868,0.014995,16.3304
8,APOLLOTYRE,0.385948,0.026383,14.6286
9,MARUTI,0.221058,0.015232,14.5132
10,JYOTHYLAB,0.191497,0.013732,13.9453
11,WHIRLPOOL,0.196964,0.014251,13.8215
12,EICHERMOT,0.259658,0.018894,13.7431
13,RELCAPITAL,0.357409,0.026546,13.4637
14,IPCALAB,0.274176,0.020576,13.3248
15,DHFL,0.308739,0.024394,12.6562
16,BIOCON,0.333571,0.027057,12.3285
17,AIAENG,0.265159,0.021512,12.3259
18,VAKRANGEE,0.213418,0.017326,12.318
19,SUNTV,0.319446,0.026167,12.2081
20,TRENT,0.208253,0.017113,12.1693
