Rank,Symbol,Momentum,Volatility,Score
1,LTF,0.526617,0.01925,27.3567
2,CHOLAFIN,0.417866,0.016276,25.6744
3,ASTRAL,0.372366,0.015306,24.3276
4,ABB,0.3829,0.016261,23.5478
5,UNITDSPR,0.207514,0.008897,23.3241
6,INDIGO,0.304908,0.013369,22.8064
7,ENDURANCE,0.340883,0.015278,22.3117
8,DIXON,0.48722,0.021888,22.2602
9,IDFCFIRSTB,0.393268,0.018016,21.8293
10,PFC,0.411934,0.019034,21.6424
11,LODHA,0.540758,0.025533,21.179
12,TITAN,0.197154,0.009322,21.1498
13,TRENT,0.255178,0.012263,20.8094
14,BAJFINANCE,0.323232,0.015862,20.3781
15,LUPIN,0.282313,0.013892,20.3216
16,BAJAJFINSV,0.236437,0.012594,18.7739
17,SUNDRMFAST,0.223053,0.011911,18.726
18,RECLTD,0.350697,0.018807,18.6472
19,LTM,0.258868,0.013963,18.5399
20,HAL,0.337946,0.018487,18.2799
