Rank,Symbol,Momentum,Volatility,Score
1,TTML,0.576087,0.043501,13.243
2,HINDPETRO,1.411348,0.107565,13.1209
3,BAJAJFINSV,0.495656,0.039469,12.5583
4,INDIACEM,0.530364,0.044694,11.8666
5,HINDZINC,0.521106,0.047233,11.0327
6,AMBUJACEM,0.544543,0.053702,10.1401
7,GODREJCP,0.301626,0.030616,9.852
8,PFC,0.340458,0.035066,9.7091
9,GLAXO,0.173849,0.018113,9.5981
10,ANDHRABANK,0.318396,0.035958,8.8546
11,NTPC,0.31008,0.035283,8.7885
12,PIDILITIND,0.297604,0.033875,8.7853
13,BEL,0.292035,0.033256,8.7813
14,BPCL,0.552632,0.062954,8.7783
15,IVRCLINFRA,0.747955,0.087668,8.5317
16,SANOFI,0.205344,0.025964,7.9089
17,CESC,0.344071,0.043871,7.8428
18,GRASIM,0.314888,0.040818,7.7145
19,APOLLOHOSP,0.241146,0.031687,7.6102
20,UNIONBANK,0.233293,0.031594,7.3841
