Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.150503,0.016132,9.3293
2,OPTOCIRCUI,0.173679,0.028203,6.1581
3,M&MFIN,0.166667,0.027531,6.0538
4,LICHSGFIN,0.206531,0.034116,6.0538
5,AMTEKAUTO,0.168015,0.028165,5.9654
6,SIEMENS,0.13434,0.025695,5.2283
7,BAJAJFINSV,0.196765,0.039399,4.9942
8,MOTHERSON,0.131484,0.026389,4.9825
9,PATNI,0.027116,0.005481,4.9476
10,FORTIS,0.078142,0.017256,4.5283
11,SYNDIBANK,0.097064,0.022058,4.4003
12,SANOFI,0.058597,0.014205,4.1252
13,BAJAJ-AUTO,0.073235,0.017782,4.1185
14,SHRIRAMFIN,0.071473,0.018756,3.8107
15,IOB,0.085609,0.0234,3.6585
16,J&KBANK,0.061216,0.017588,3.4806
17,AMBUJACEM,0.074261,0.022179,3.3483
18,NMDC,0.048045,0.014364,3.3449
19,RELIGARE,0.050333,0.01509,3.3356
20,INDUSINDBK,0.080107,0.024984,3.2063
