Rank,Symbol,Momentum,Volatility,Score
1,SUNPHARMA,0.138147,0.033831,4.0834
2,RANBAXY,0.096976,0.028744,3.3738
3,GLAXO,0.029497,0.028218,1.0453
4,HINDUNILVR,0.015257,0.033511,0.4553
5,HEROMOTOCO,0.008873,0.031339,0.2831
6,ASIANPAINT,0.001536,0.034679,0.0443
7,GODREJCP,-0.008397,0.033079,-0.2538
8,JSWDULUX,-0.005693,0.019804,-0.2875
9,JISLJALEQS,-0.020578,0.032514,-0.6329
10,CIPLA,-0.049688,0.029242,-1.6992
11,PUNJABTRAC,-0.113357,0.066546,-1.7034
12,JUBLPHARMA,-0.043606,0.024166,-1.8044
13,AIAENG,-0.055971,0.030346,-1.8444
14,VEDL,-0.142066,0.062063,-2.2891
15,MOTHERSON,-0.105615,0.046054,-2.2933
16,CAIRN,-0.103083,0.043341,-2.3784
17,BAJAJHIND,-0.234432,0.096323,-2.4338
18,NATIONALUM,-0.121991,0.047708,-2.557
19,HINDALCO,-0.145574,0.053031,-2.7451
20,GOLDTECH,-0.105779,0.038528,-2.7455
