Rank,Symbol,Momentum,Volatility,Score
1,ADANIENT,0.002166,0.000257,8.4344
2,BBTC,0.017455,0.068269,0.2557
3,CONCOR,0.008455,0.040934,0.2066
4,FINPIPE,-0.010907,0.062608,-0.1742
5,INDIABULLS,-0.034093,0.079549,-0.4286
6,DABUR,-0.022915,0.048203,-0.4754
7,ASIANHOTNR,-0.02398,0.040321,-0.5947
8,RELCAPITAL,-0.038495,0.060571,-0.6355
9,IPCL,-0.030663,0.046339,-0.6617
10,SAIL,-0.046884,0.057854,-0.8104
11,MFSL,-0.032507,0.037969,-0.8561
12,RCF,-0.070106,0.067416,-1.0399
13,INDORAMA,-0.042324,0.038414,-1.1018
14,ASTRAZEN,-0.051564,0.043282,-1.1914
15,ESSAROIL,-0.109391,0.077946,-1.4034
16,VEDL,-0.141333,0.095175,-1.485
17,HMT,-0.114208,0.066709,-1.712
18,SUNDARMFIN,-0.043044,0.024276,-1.7731
19,GODREJIND,-0.091459,0.051188,-1.7867
20,SKFINDIA,-0.089786,0.049003,-1.8323
