Rank,Symbol,Momentum,Volatility,Score
1,ULTRACEMCO,0.257774,0.011317,22.7766
2,GRASIM,0.261202,0.011493,22.7262
3,SHREECEM,0.329682,0.015059,21.893
4,63MOONS,0.379632,0.018362,20.6748
5,TECHM,0.37577,0.018366,20.4596
6,M&MFIN,0.339403,0.018269,18.5783
7,BAJAJ-AUTO,0.266461,0.014715,18.1088
8,ZEEL,0.351391,0.020831,16.8684
9,MOTHERSON,0.315681,0.019703,16.022
10,M&M,0.221155,0.014099,15.686
11,PIDILITIND,0.267835,0.017625,15.1964
12,HCLTECH,0.206162,0.013663,15.0887
13,APOLLOHOSP,0.180102,0.012538,14.3641
14,HINDUNILVR,0.228977,0.01637,13.9877
15,ACC,0.168747,0.012094,13.9531
16,UNITDSPR,0.543078,0.039065,13.902
17,WOCKPHARMA,0.436543,0.03151,13.8543
18,MUTHOOTFIN,0.368984,0.026643,13.8492
19,IPCALAB,0.28653,0.021081,13.5917
20,OFSS,0.209012,0.016119,12.9671
