Rank,Symbol,Momentum,Volatility,Score
1,MPHASIS,0.459576,0.020739,22.1603
2,INFY,0.220775,0.009968,22.1491
3,MINDTREE,0.435301,0.019958,21.8111
4,BAJAJFINSV,0.273391,0.015346,17.8147
5,TECHM,0.329702,0.018881,17.462
6,HAVELLS,0.229928,0.013983,16.4437
7,APOLLOHOSP,0.426241,0.026773,15.9203
8,IPCALAB,0.25826,0.016251,15.8916
9,ALKEM,0.212471,0.013628,15.5911
10,SRF,0.267851,0.018182,14.7318
11,JSWENERGY,0.495184,0.034129,14.5092
12,TATACONSUM,0.176346,0.012543,14.0595
13,DMART,0.150023,0.010712,14.0047
14,LTM,0.252364,0.018515,13.63
15,HCLTECH,0.200867,0.014933,13.451
16,SCHAEFFLER,0.329329,0.024549,13.4151
17,PERSISTENT,0.276214,0.020837,13.2557
18,LTTS,0.395569,0.030501,12.9693
19,NESTLEIND,0.140404,0.010844,12.9479
20,AUBANK,0.303713,0.023549,12.8972
