Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.304092,0.016453,18.4819
2,IDFCFIRSTB,0.313177,0.021649,14.4661
3,MRF,0.332971,0.027182,12.2497
4,WELSPUNIND,0.329046,0.029519,11.1469
5,GAIL,0.12723,0.016905,7.5262
6,ONGC,0.140257,0.018679,7.5086
7,VEDL,0.239562,0.032257,7.4266
8,HINDPETRO,0.143665,0.019561,7.3446
9,PNB,0.217631,0.031647,6.8768
10,SYNGENE,0.14031,0.024175,5.8039
11,CAIRN,0.139722,0.024585,5.6831
12,BAJAJHLDNG,0.122987,0.022024,5.5841
13,DRREDDY,0.084692,0.015362,5.5131
14,TATACOMM,0.149657,0.028347,5.2795
15,SBIN,0.102874,0.02087,4.9293
16,CANBK,0.126336,0.026821,4.7103
17,BPCL,0.07851,0.0168,4.6733
18,OIL,0.049644,0.01088,4.5627
19,BALKRISIND,0.139742,0.031634,4.4175
20,RECLTD,0.106364,0.024358,4.3666
