Rank,Symbol,Momentum,Volatility,Score
1,HDFCBANK,0.162742,0.008288,19.6357
2,RAJESHEXPO,0.157882,0.008448,18.688
3,VAKRANGEE,0.281141,0.016427,17.1142
4,MOTILALOFS,0.493899,0.031705,15.578
5,MARUTI,0.172987,0.011615,14.8933
6,MOTHERSON,0.233983,0.016186,14.4562
7,PIDILITIND,0.170426,0.012071,14.119
8,PEL,0.361541,0.026,13.9055
9,HINDUNILVR,0.188525,0.013762,13.6988
10,LICHSGFIN,0.19695,0.015469,12.7317
11,KOTAKBANK,0.120309,0.010242,11.7471
12,PNBHOUSING,0.276059,0.023818,11.5903
13,MINDTREE,0.187367,0.016682,11.2319
14,GILLETTE,0.182095,0.016838,10.8146
15,IIFL,0.272461,0.025437,10.7114
16,BALKRISIND,0.205412,0.019595,10.483
17,COROMANDEL,0.233638,0.022607,10.3349
18,LTM,0.130834,0.012762,10.2517
19,HDFC,0.125933,0.012413,10.1456
20,NBCC,0.172607,0.017084,10.1035
