Rank,Symbol,Momentum,Volatility,Score
1,GESHIP,0.346253,0.016819,20.587
2,COROMANDEL,0.283282,0.023693,11.9564
3,HEXAWARE,0.262745,0.022845,11.501
4,MANAPPURAM,0.448276,0.041513,10.7984
5,HCLTECH,0.223204,0.022056,10.1199
6,TCS,0.181132,0.018799,9.6354
7,TECHM,0.195945,0.020944,9.3558
8,HEROMOTOCO,0.210181,0.023507,8.9413
9,OFSS,0.098937,0.011889,8.3216
10,ASTRAZEN,0.286387,0.036364,7.8755
11,GMRAIRPORT,0.302941,0.039358,7.697
12,JSWSTEEL,0.284025,0.038334,7.4092
13,INFY,0.101803,0.013783,7.3859
14,BRITANNIA,0.142994,0.01944,7.3556
15,NMDC,0.19002,0.027591,6.887
16,GUJENERGY,0.295597,0.043134,6.853
17,HINDZINC,0.236544,0.035324,6.6964
18,ENGINERSIN,0.217251,0.03796,5.7232
19,TMPV,0.166415,0.029361,5.6679
20,AMARAJABAT,0.177941,0.03164,5.6239
