Rank,Symbol,Momentum,Volatility,Score
1,ASHOKLEY,0.401237,0.017997,22.2945
2,SBIN,0.287002,0.016645,17.2425
3,SHRIRAMFIN,0.307985,0.018073,17.0411
4,APLAPOLLO,0.241362,0.014777,16.334
5,BHARATFORG,0.319124,0.019644,16.2457
6,UNIONBANK,0.302041,0.020342,14.8483
7,FEDERALBNK,0.256203,0.018503,13.8462
8,MAHABANK,0.222612,0.019631,11.3399
9,EICHERMOT,0.172648,0.015411,11.2031
10,AJANTPHARM,0.168458,0.015497,10.8702
11,VEDL,0.286255,0.02635,10.8637
12,MOTHERSON,0.198754,0.019658,10.1106
13,NTPC,0.148341,0.015017,9.8781
14,LINDEINDIA,0.170458,0.017274,9.868
15,MARICO,0.110042,0.011212,9.8142
16,BAJAJ-AUTO,0.117057,0.011955,9.7916
17,INDUSTOWER,0.157779,0.016127,9.7835
18,M&MFIN,0.227045,0.023444,9.6848
19,TORNTPHARM,0.125846,0.013194,9.5381
20,TATASTEEL,0.178262,0.019056,9.3545
