Rank,Symbol,Momentum,Volatility,Score
1,HINDPETRO,0.778512,0.025888,30.0724
2,ALBK,0.454715,0.015441,29.4478
3,TITAN,0.475066,0.016816,28.2508
4,BANKINDIA,0.506743,0.019375,26.1542
5,UCOBANK,0.47604,0.019342,24.6122
6,WOCKPHARMA,1.286492,0.052424,24.5399
7,TMPV,0.419355,0.018013,23.2809
8,CANBK,0.364906,0.015929,22.9083
9,BHARATFORG,0.273679,0.011983,22.8384
10,UBL,0.782081,0.035024,22.3302
11,SBIN,0.387945,0.018025,21.5229
12,BHARTIARTL,0.386803,0.018003,21.4851
13,HDFCBANK,0.249375,0.011631,21.4405
14,LICHSGFIN,0.398918,0.018776,21.2466
15,TATASTEEL,0.339888,0.016638,20.4278
16,TATASTEEL,0.339888,0.016638,20.4278
17,CORPBANK,0.318264,0.016389,19.4199
18,BANKBARODA,0.285145,0.014754,19.3267
19,PIDILITIND,0.294463,0.015616,18.8568
20,M&MFIN,0.405272,0.021541,18.814
