Rank,Symbol,Momentum,Volatility,Score
1,WIPRO,0.219372,0.010508,20.8774
2,TCS,0.193931,0.010826,17.9139
3,RELIANCE,0.23874,0.014474,16.4947
4,SANOFI,0.232062,0.015357,15.1114
5,INFY,0.152044,0.012114,12.5508
6,HCLTECH,0.165667,0.013221,12.5305
7,LTTS,0.305844,0.025931,11.7943
8,APLLTD,0.234423,0.020515,11.4267
9,PAGEIND,0.225469,0.021576,10.4501
10,AIAENG,0.175215,0.017034,10.286
11,ABB,0.163249,0.017305,9.4336
12,BATAINDIA,0.188365,0.019971,9.432
13,GSKCONS,0.175631,0.019315,9.0931
14,AXISBANK,0.173572,0.01909,9.0923
15,DIVISLAB,0.191294,0.021121,9.057
16,AUROPHARMA,0.212756,0.023697,8.9783
17,ABFRL,0.263892,0.030369,8.6894
18,ITC,0.125496,0.015116,8.3023
19,ACC,0.193748,0.023989,8.0767
20,JSWSTEEL,0.16659,0.022365,7.4486
