Rank,Symbol,Momentum,Volatility,Score
1,SANOFI,0.145352,0.014205,10.2326
2,PFIZER,0.086482,0.011077,7.8071
3,HINDZINC,0.147936,0.019355,7.6434
4,AMTEKAUTO,0.173896,0.028165,6.1742
5,GODREJPROP,0.097604,0.016132,6.0502
6,NMDC,0.084035,0.014364,5.8505
7,RNAVAL,0.084815,0.019198,4.4179
8,SIEMENS,0.110801,0.025695,4.3122
9,DIVISLAB,0.0629,0.015927,3.9493
10,GRASIM,0.049466,0.012987,3.8087
11,UBL,0.140585,0.038486,3.6529
12,NATIONALUM,0.081226,0.022738,3.5722
13,MOTHERSON,0.092394,0.026389,3.5012
14,PEL,0.047148,0.014065,3.3521
15,BAJAJFINSV,0.13128,0.039399,3.3321
16,TECHM,0.093196,0.028812,3.2347
17,HCLTECH,0.06257,0.019718,3.1733
18,M&MFIN,0.079342,0.027531,2.8819
19,CAIRN,0.042421,0.015017,2.8249
20,ITC,0.053741,0.019548,2.7491
