Rank,Symbol,Momentum,Volatility,Score
1,SKFINDIA,0.528514,0.018021,29.328
2,ADANIENSOL,0.764483,0.028524,26.8009
3,TVSMOTOR,0.458687,0.017798,25.7718
4,ADANIENT,0.061885,0.002501,24.7452
5,SCHAEFFLER,0.532924,0.021965,24.2626
6,ABB,0.48177,0.020772,23.1932
7,PIDILITIND,0.288544,0.012549,22.9929
8,TORNTPOWER,0.357151,0.015713,22.73
9,FEDERALBNK,0.395417,0.017644,22.4106
10,HONAUT,0.384997,0.018359,20.9701
11,BEL,0.382022,0.018463,20.6915
12,M&M,0.392982,0.019534,20.1183
13,OBEROIRLTY,0.314971,0.017288,18.2185
14,ICICIBANK,0.22966,0.012889,17.8179
15,VBL,0.448774,0.025522,17.5841
16,PIIND,0.294407,0.017222,17.0949
17,DMART,0.277482,0.016728,16.5874
18,INDHOTEL,0.274103,0.016542,16.5702
19,TORNTPHARM,0.173568,0.010552,16.4494
20,AIAENG,0.386751,0.023663,16.3439
