Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.790031,0.0279,28.3168
2,SIEMENS,0.577604,0.022804,25.3296
3,LUPIN,0.351961,0.015709,22.4051
4,SPARC,1.482859,0.068331,21.7012
5,HEXAWARE,0.540213,0.024996,21.612
6,SUZLON,1.073643,0.054086,19.8508
7,UPL,0.437892,0.022508,19.4548
8,BHARATFORG,0.336361,0.020457,16.4422
9,PAGEIND,0.321083,0.019796,16.2199
10,ASHOKLEY,0.438017,0.028126,15.5732
11,EMAMILTD,0.374788,0.024247,15.4573
12,GILLETTE,0.501287,0.032454,15.4461
13,PGHH,0.231093,0.014979,15.4277
14,FORTIS,0.582769,0.038486,15.1422
15,BRITANNIA,0.204934,0.014045,14.5915
16,GODREJIND,0.277106,0.019274,14.3775
17,PIDILITIND,0.279325,0.019485,14.3352
18,CENTRALBK,0.291615,0.02042,14.2809
19,GPPL,0.435921,0.030837,14.1363
20,HCLTECH,0.296506,0.021375,13.8715
