Rank,Symbol,Momentum,Volatility,Score
1,BRITANNIA,0.267957,0.00993,26.9847
2,TORNTPOWER,0.530437,0.020241,26.2065
3,BATAINDIA,0.442375,0.017949,24.6468
4,ADANIENSOL,0.756822,0.033489,22.5993
5,GILLETTE,0.171335,0.007614,22.5018
6,KRBL,0.454359,0.021041,21.5937
7,TVSMOTOR,0.264613,0.012464,21.2295
8,IGL,0.408992,0.019431,21.0489
9,TATASTEEL,0.275075,0.014552,18.9028
10,BAJAJHLDNG,0.325485,0.017812,18.2737
11,TECHM,0.240864,0.013518,17.8184
12,HINDALCO,0.317261,0.018261,17.374
13,PCJEWELLER,0.399202,0.023292,17.1393
14,OIL,0.350981,0.020827,16.8524
15,FINCABLES,0.25127,0.015025,16.723
16,RELIANCE,0.240199,0.0153,15.6994
17,VEDL,0.288703,0.018478,15.6239
18,JSWENERGY,0.396469,0.02567,15.4446
19,FRETAIL,0.312263,0.020378,15.3239
20,MGL,0.247849,0.016502,15.0197
