Rank,Symbol,Momentum,Volatility,Score
1,GODREJCP,0.10641,0.030616,3.4756
2,HINDPETRO,0.259259,0.107565,2.4103
3,HINDUNILVR,0.056668,0.025729,2.2025
4,IOC,0.067674,0.032348,2.0921
5,UNIONBANK,0.054363,0.031594,1.7207
6,SANOFI,0.042714,0.025964,1.6452
7,APOLLOHOSP,0.03875,0.031687,1.2229
8,BPCL,0.066265,0.062954,1.0526
9,TATACOMM,0.053333,0.051683,1.0319
10,PFC,0.035785,0.035066,1.0205
11,DABUR,0.020892,0.039952,0.5229
12,GLAXO,-0.019362,0.018113,-1.069
13,NTPC,-0.039618,0.035283,-1.1229
14,CANBK,-0.050843,0.035924,-1.4153
15,PNB,-0.051208,0.035154,-1.4566
16,ANDHRABANK,-0.057336,0.035958,-1.5945
17,M&MFIN,-0.054556,0.033684,-1.6196
18,BANKINDIA,-0.065333,0.040309,-1.6208
19,IRB,-0.093851,0.052206,-1.7977
20,BRITANNIA,-0.05231,0.027803,-1.8814
