Rank,Symbol,Momentum,Volatility,Score
1,JUBLFOOD,0.505357,0.023808,21.2259
2,BRITANNIA,0.212191,0.010807,19.6338
3,IGL,0.354809,0.020206,17.5598
4,BATAINDIA,0.298363,0.017271,17.2752
5,GILLETTE,0.153052,0.009138,16.7485
6,BHARATFIN,0.308144,0.018749,16.4352
7,ASHOKLEY,0.323656,0.020406,15.8608
8,BAJAJHLDNG,0.315327,0.020459,15.4127
9,VEDL,0.331132,0.022321,14.8352
10,RAJESHEXPO,0.194722,0.013153,14.8043
11,TATASTEEL,0.249258,0.017498,14.2448
12,BAJFINANCE,0.304965,0.023359,13.0557
13,LTF,0.326309,0.025244,12.9261
14,HONAUT,0.322571,0.02531,12.7446
15,YESBANK,0.209357,0.016911,12.3802
16,JSWSTEEL,0.243805,0.019722,12.3623
17,KRBL,0.235346,0.019648,11.9783
18,FRETAIL,0.338332,0.029574,11.4403
19,TATACONSUM,0.312082,0.027893,11.1886
20,EDELWEISS,0.348066,0.031315,11.1149
