Rank,Symbol,Momentum,Volatility,Score
1,HONAUT,0.203824,0.007332,27.7989
2,KOTAKBANK,0.284751,0.011284,25.2352
3,DHANI,0.933968,0.037748,24.7419
4,BRITANNIA,0.28781,0.011892,24.2019
5,DABUR,0.225771,0.009642,23.4158
6,DHFL,0.266488,0.01267,21.0325
7,GLAXO,0.256239,0.012463,20.5602
8,BAJFINANCE,0.385542,0.019071,20.216
9,HINDUNILVR,0.249686,0.012866,19.4065
10,TCS,0.289945,0.015822,18.3257
11,JUBLFOOD,0.306862,0.017458,17.5776
12,PAGEIND,0.331526,0.018899,17.5417
13,BATAINDIA,0.240115,0.016476,14.5734
14,M&M,0.211553,0.015629,13.5362
15,HDFCBANK,0.146208,0.010871,13.4488
16,RBLBANK,0.186949,0.014039,13.3167
17,MINDTREE,0.276797,0.021291,13.0008
18,EXIDEIND,0.216675,0.017382,12.4658
19,VBL,0.233994,0.019577,11.9527
20,GODREJCP,0.147176,0.01251,11.765
