Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.31485,0.00926,33.9993
2,HDFCBANK,0.247315,0.009174,26.9592
3,MOTILALOFS,0.672975,0.027961,24.0683
4,KOTAKBANK,0.238991,0.010716,22.3027
5,PEL,0.535474,0.02433,22.0084
6,IIFL,0.503721,0.02322,21.6934
7,TVSMOTOR,0.299149,0.014353,20.842
8,VOLTAS,0.43805,0.021064,20.7958
9,DHFL,0.351712,0.017314,20.3135
10,EIHOTEL,0.355682,0.017844,19.933
11,LICHSGFIN,0.272243,0.014183,19.1952
12,HINDUNILVR,0.223352,0.011644,19.181
13,RELIANCE,0.298167,0.015575,19.1437
14,VAKRANGEE,0.15773,0.0085,18.5567
15,ENDURANCE,0.269279,0.014661,18.3665
16,EDELWEISS,0.499165,0.027225,18.3348
17,IBULHSGFIN,0.335444,0.019259,17.4176
18,BALKRISIND,0.266695,0.015746,16.9369
19,MOTHERSON,0.256954,0.015287,16.8091
20,QUESS,0.290608,0.017324,16.7744
