Rank,Symbol,Momentum,Volatility,Score
1,ADANIPOWER,0.695507,0.04121,16.877
2,INDIGO,0.334957,0.026616,12.5847
3,COLPAL,0.203638,0.016711,12.1858
4,FEDERALBNK,0.222951,0.022253,10.0189
5,VGUARD,0.164442,0.017147,9.5901
6,INDHOTEL,0.16477,0.017839,9.2367
7,IDBI,0.064991,0.007379,8.8077
8,EIHOTEL,0.185595,0.022372,8.2957
9,HINDUNILVR,0.119986,0.014816,8.0986
10,COROMANDEL,0.130009,0.017232,7.5445
11,SKFINDIA,0.083899,0.011274,7.4416
12,PFC,0.27626,0.038035,7.2632
13,TITAN,0.116462,0.016218,7.1809
14,PIIND,0.107214,0.016111,6.6547
15,THERMAX,0.106751,0.017284,6.1764
16,DIVISLAB,0.153867,0.026382,5.8322
17,ICICIBANK,0.117219,0.020361,5.7569
18,APOLLOHOSP,0.123999,0.022808,5.4367
19,MARICO,0.098011,0.018114,5.4109
20,HDFCBANK,0.055198,0.010422,5.2964
