Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.569106,0.032864,17.3169
2,GILLETTE,0.305624,0.01786,17.1126
3,RAJESHEXPO,0.373577,0.023461,15.9233
4,PAGEIND,0.376714,0.024901,15.1285
5,APLLTD,0.295892,0.019658,15.0516
6,PIIND,0.325656,0.022817,14.2724
7,MRPL,0.305556,0.021992,13.894
8,CONCOR,0.292743,0.022804,12.8374
9,STAR,0.44751,0.035273,12.687
10,INDUSTOWER,0.315161,0.025283,12.4655
11,BRITANNIA,0.293367,0.023819,12.3166
12,VOLTAS,0.295021,0.027526,10.7178
13,UPL,0.286429,0.027803,10.3022
14,BHARTIARTL,0.206672,0.020394,10.1338
15,TTKPRESTIG,0.202286,0.020279,9.975
16,MARICO,0.250818,0.025254,9.9319
17,ZYDUSLIFE,0.218224,0.023159,9.4227
18,SUZLON,0.3125,0.03322,9.407
19,DISHTV,0.272784,0.029321,9.3035
20,BPCL,0.225089,0.025548,8.8105
