Rank,Symbol,Momentum,Volatility,Score
1,PERSISTENT,0.33996,0.021827,15.5754
2,OIL,0.331971,0.025431,13.0537
3,IOC,0.157328,0.01303,12.0738
4,CGPOWER,0.252053,0.020962,12.0243
5,GODREJCP,0.148622,0.012364,12.0207
6,PFC,0.271404,0.022907,11.8483
7,CUMMINSIND,0.207264,0.018919,10.9553
8,POLICYBZR,0.296603,0.027663,10.722
9,APLAPOLLO,0.230262,0.021803,10.5611
10,LT,0.125755,0.012052,10.434
11,JINDALSTEL,0.242708,0.023957,10.1309
12,MPHASIS,0.159946,0.015985,10.0057
13,RAMCOCEM,0.134757,0.013878,9.7099
14,M&MFIN,0.190422,0.019872,9.5826
15,GSPL,0.176019,0.01913,9.2012
16,DALBHARAT,0.156627,0.017379,9.0123
17,BRITANNIA,0.096405,0.011082,8.699
18,ONGC,0.119771,0.014172,8.4511
19,RECLTD,0.16006,0.019658,8.1423
20,HINDPETRO,0.162031,0.020341,7.9658
