Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.196933,0.028744,6.8513
2,JUBLPHARMA,0.132333,0.024166,5.4759
3,SUNPHARMA,0.182662,0.033831,5.3992
4,NATIONALUM,0.25061,0.047708,5.253
5,ASIANPAINT,0.146187,0.034679,4.2154
6,GLAXO,0.106658,0.028218,3.7797
7,CIPLA,0.110151,0.029242,3.7668
8,HINDUNILVR,0.095376,0.033511,2.8461
9,CAIRN,0.1082,0.043341,2.4965
10,PUNJABTRAC,0.155098,0.066546,2.3307
11,KTKBANK,0.065687,0.031234,2.1031
12,GOLDTECH,0.069353,0.038528,1.8001
13,MOTHERSON,0.048589,0.046054,1.0551
14,HEROMOTOCO,0.026438,0.031339,0.8436
15,GLENMARK,0.030149,0.041157,0.7325
16,STERLINBIO,0.017274,0.027045,0.6387
17,NDTV,0.015348,0.026148,0.587
18,M&MFIN,0.010272,0.03287,0.3125
19,GILLETTE,0.006667,0.026596,0.2507
20,BAJAJHIND,0.008502,0.096323,0.0883
