Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.202143,0.032833,6.1566
2,IPCALAB,0.159982,0.031836,5.0252
3,PIDILITIND,0.089368,0.02053,4.353
4,ALKEM,0.043331,0.023113,1.8748
5,DIVISLAB,0.035791,0.023314,1.5352
6,COROMANDEL,0.029057,0.020802,1.3968
7,ABBOTINDIA,0.038098,0.028829,1.3215
8,DMART,0.024908,0.029733,0.8377
9,GUJENERGY,0.015262,0.023135,0.6597
10,BAYERCROP,0.001673,0.020739,0.0807
11,TORNTPOWER,-0.002,0.022648,-0.0883
12,BHARTIARTL,-0.005014,0.026114,-0.192
13,YESBANK,-0.042667,0.158815,-0.2687
14,DHANI,-0.015825,0.045504,-0.3478
15,BLUEDART,-0.034659,0.032723,-1.0592
16,ESCORTS,-0.040161,0.03719,-1.0799
17,MINDTREE,-0.038564,0.031798,-1.2128
18,HONAUT,-0.054561,0.039641,-1.3764
19,TRENT,-0.058577,0.036805,-1.5915
20,VBL,-0.054269,0.032694,-1.6599
