Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,1.227844,0.028998,42.3431
2,MINDTREE,0.815826,0.028361,28.7659
3,ADANIENSOL,0.808277,0.031594,25.5836
4,SCHAEFFLER,0.382606,0.015452,24.7612
5,LTTS,0.569108,0.023836,23.8764
6,TECHM,0.436163,0.018839,23.1527
7,IRCTC,1.042755,0.04543,22.9528
8,BAJAJFINSV,0.445371,0.020551,21.6717
9,ATGL,0.572473,0.026654,21.4783
10,LTM,0.621504,0.029747,20.8929
11,SRF,0.462397,0.022761,20.315
12,MPHASIS,0.469324,0.023993,19.5608
13,RELIANCE,0.260646,0.013335,19.5463
14,TATAPOWER,0.793215,0.041897,18.9327
15,TITAN,0.402448,0.021443,18.7687
16,WIPRO,0.297851,0.016193,18.3933
17,PERSISTENT,0.395707,0.022974,17.2243
18,BHARTIARTL,0.335834,0.019529,17.1963
19,TATAELXSI,0.390748,0.023681,16.5004
20,BAJFINANCE,0.253659,0.015577,16.2843
