Rank,Symbol,Momentum
1,JUBLPHARMA,0.939997
2,BALKRISIND,0.4962
3,EDELWEISS,0.468689
4,MRF,0.447439
5,APOLLOTYRE,0.404534
6,INDIANB,0.395241
7,CENTURYTEX,0.386227
8,CANBK,0.365287
9,RELCAPITAL,0.361125
10,SUNTV,0.354471
11,CAIRN,0.352146
12,SRF,0.346947
13,IDFC,0.33998
14,DHFL,0.339627
15,RECLTD,0.320889
16,PFC,0.31296
17,MARUTI,0.312305
18,BERGEPAINT,0.307351
19,BAJAJFINSV,0.30522
20,NBCC,0.301706
