Rank,Symbol,Momentum
1,WELSPUNIND,1.521667
2,IL&FSENGG,1.01751
3,JINDALSAW,0.915014
4,BHARATFORG,0.732624
5,PHOENIXLTD,0.696438
6,JETAIRWAYS,0.689318
7,AMTEKAUTO,0.687662
8,MRF,0.683195
9,ABAN,0.622736
10,PATNI,0.609862
11,ORIENTBANK,0.6
12,TMPV,0.591154
13,MPHASIS,0.583476
14,OFSS,0.581847
15,AIAENG,0.574135
16,YESBANK,0.568254
17,DCHL,0.553611
18,PGHH,0.548372
19,TORNTPOWER,0.534895
20,HINDALCO,0.519273
