Rank,Symbol,Momentum
1,MOTILALOFS,0.526507
2,PEL,0.474834
3,PRESTIGE,0.386042
4,EIHOTEL,0.383981
5,GODREJPROP,0.364308
6,GFLLIMITED,0.362989
7,VOLTAS,0.359237
8,FEDERALBNK,0.35114
9,RECLTD,0.3484
10,IIFL,0.335221
11,DLF,0.32378
12,QUESS,0.306304
13,MOTHERSON,0.294416
14,INDUSTOWER,0.28388
15,MRF,0.27149
16,INDIGO,0.261379
17,EDELWEISS,0.25974
18,APOLLOTYRE,0.254256
19,3MINDIA,0.253304
20,IBULHSGFIN,0.251498
