Rank,Symbol,Momentum
1,EICHERMOT,0.61177
2,APLLTD,0.53373
3,CIPLA,0.469584
4,GFLLIMITED,0.462717
5,BRITANNIA,0.459873
6,WOCKPHARMA,0.456022
7,BHARATFORG,0.455191
8,3MINDIA,0.430416
9,ARVIND,0.424966
10,JYOTHYLAB,0.397651
11,KANSAINER,0.394411
12,CYIENT,0.394188
13,LUPIN,0.38808
14,SHOPERSTOP,0.387217
15,SUNDARMFIN,0.383811
16,EMAMILTD,0.359553
17,OFSS,0.358273
18,MINDTREE,0.354207
19,BAJFINANCE,0.35
20,HEXAWARE,0.346644
