Rank,Symbol,Momentum
1,WOCKPHARMA,1.346125
2,UBL,0.83399
3,UCOBANK,0.47511
4,TMPV,0.473786
5,LICHSGFIN,0.45524
6,JETAIRWAYS,0.454018
7,BANKINDIA,0.426708
8,ALBK,0.416793
9,HINDALCO,0.41077
10,CENTRALBK,0.388447
11,SBIN,0.388387
12,PETRONET,0.386871
13,ORIENTBANK,0.384615
14,TATASTEEL,0.377617
15,TATASTEEL,0.377617
16,DLF,0.372833
17,GUJENERGY,0.35865
18,VIJAYABANK,0.356853
19,M&MFIN,0.350966
20,TITAN,0.328877
