Rank,Symbol,Momentum
1,MINDTREE,0.334981
2,JUBLFOOD,0.326185
3,TECHM,0.272709
4,ASHOKLEY,0.248209
5,LTM,0.235333
6,GRUH,0.216872
7,HEXAWARE,0.213084
8,IDBI,0.178128
9,DMART,0.15959
10,LTTS,0.157623
11,TV18BRDCST,0.155684
12,INDHOTEL,0.151477
13,MPHASIS,0.147037
14,GODREJCP,0.1309
15,BHARATFIN,0.121163
16,CHOLAFIN,0.118109
17,THOMASCOOK,0.115804
18,JSWSTEEL,0.115688
19,HCLTECH,0.114715
20,BIOCON,0.112454
