Rank,Symbol,Momentum
1,RECLTD,0.801533
2,GLAND,0.718239
3,PFC,0.634087
4,SUPREMEIND,0.56382
5,ZEEL,0.49235
6,LODHA,0.448353
7,ETERNAL,0.442247
8,HDFCAMC,0.440576
9,AUROPHARMA,0.435791
10,INDIANB,0.431321
11,DIXON,0.429487
12,IRFC,0.428786
13,POLYCAB,0.427577
14,JSWENERGY,0.420713
15,LUPIN,0.405805
16,AJANTPHARM,0.376724
17,MANKIND,0.375399
18,PEL,0.370263
19,TATACOMM,0.365546
20,UNIONBANK,0.355811
