Rank,Symbol,Momentum
1,DBL,0.529748
2,YESBANK,0.489846
3,VAKRANGEE,0.395284
4,MANAPPURAM,0.356061
5,NAUKRI,0.288091
6,RECLTD,0.284334
7,IDFCFIRSTB,0.280277
8,UPL,0.267482
9,BATAINDIA,0.263477
10,AXISBANK,0.253528
11,GMRAIRPORT,0.241379
12,RELIANCE,0.232126
13,INDIGO,0.230103
14,PNB,0.226718
15,MUTHOOTFIN,0.225684
16,TITAN,0.224964
17,GODREJPROP,0.214019
18,3MINDIA,0.213907
19,SRF,0.206234
20,RBLBANK,0.203733
